,id,Region,Altitude,Productor,Price,Points,Quality,Precio_final,Calidad,Quality_map,Region_map,Productor_map
217,218,Orellana,1400,Hermanos Miranda S.C.P,9.61,84.17,Bueno,10.836653887275057,1.0,1.0,4,5
218,219,El Oro,1300,Baquero & Asociados S.Coop.,8.77,84.17,Bueno,10.54293577503308,1.0,1.0,0,2
219,220,Imbabura,1500,Familia Soto S.A.,9.6,84.17,Bueno,10.450463351086288,1.0,1.0,6,3
220,221,Manabí,1600,Familia Soto S.A.,9.55,84.17,Bueno,11.585504103534085,1.0,1.0,3,3
221,222,Sucumbios,1700,Fabián Santamaria Carlos S.L.L.,8.42,84.17,Bueno,10.545311203809861,1.0,1.0,1,7
222,223,Loja,1700,Inmobiliaria Calderon & Asociados S.L.N.E,5.78,84.17,Bueno,7.792271950249661,1.0,1.0,2,8
223,224,Sucumbios,1200,Goicoechea y Tapia S.L.,9.25,84.17,Bueno,10.142584326489299,1.0,1.0,1,0
224,225,Imbabura,1300,Inmobiliaria Calderon & Asociados S.L.N.E,9.03,84.17,Bueno,10.204188996381097,1.0,1.0,6,8
225,226,Imbabura,1400,Comercializadora Múgica & Asociados S.Com.,9.29,84.17,Bueno,10.677014048269712,1.0,1.0,6,4
226,227,Zamora Chinchipe,1500,Goicoechea y Tapia S.L.,7.17,84.17,Bueno,8.734847422808977,1.0,1.0,5,0
227,228,Imbabura,1700,Chelo Palomar Mancebo S.A.,8.9,84.17,Bueno,10.260471134150432,1.0,1.0,6,1
228,229,Orellana,1700,Familia Serra S.L.,5.36,84.17,Bueno,7.434312530780851,1.0,1.0,4,6
229,230,Zamora Chinchipe,1500,Baquero & Asociados S.Coop.,7.4,84.17,Bueno,9.017011495815215,1.0,1.0,5,2
230,231,Orellana,1700,Comercializadora Múgica & Asociados S.Com.,9.17,84.17,Bueno,10.285296233366939,1.0,1.0,4,4
231,232,Zamora Chinchipe,1200,Fabián Santamaria Carlos S.L.L.,7.82,84.13,Bueno,9.182011138768884,1.0,1.0,5,7
232,233,Imbabura,1400,Familia Serra S.L.,7.49,84.08,Bueno,8.67382969096356,1.0,1.0,6,6
233,234,Orellana,1300,Teófilo Villanueva Riquelme S.L.,6.72,84.08,Bueno,8.247664859995883,1.0,1.0,4,9
234,235,Sucumbios,1600,Fabián Santamaria Carlos S.L.L.,5.08,84.08,Bueno,6.990837161333447,1.0,1.0,1,7
235,236,Zamora Chinchipe,1200,Fabián Santamaria Carlos S.L.L.,6.15,84.08,Bueno,7.792565286681069,1.0,1.0,5,7
236,237,El Oro,1300,Familia Soto S.A.,8.23,84.08,Bueno,9.630829236529832,1.0,1.0,0,3
237,238,Zamora Chinchipe,1200,Comercializadora Múgica & Asociados S.Com.,9.14,84.08,Bueno,9.769314087366055,1.0,1.0,5,4
238,239,Orellana,1200,Familia Serra S.L.,8.12,84.08,Bueno,9.073445739578851,1.0,1.0,4,6
239,240,Loja,1500,Inmobiliaria Calderon & Asociados S.L.N.E,9.01,84.08,Bueno,10.400773427268497,1.0,1.0,2,8
240,241,Zamora Chinchipe,1500,Goicoechea y Tapia S.L.,9.74,84.0,Bueno,11.453121083516999,1.0,1.0,5,0
241,242,Zamora Chinchipe,1400,Baquero & Asociados S.Coop.,8.97,84.0,Bueno,10.305774478723736,1.0,1.0,5,2
242,243,Orellana,1400,Hermanos Miranda S.C.P,10.0,84.0,Bueno,10.732482887445533,1.0,1.0,4,5
243,244,Manabí,1700,Teófilo Villanueva Riquelme S.L.,9.43,84.0,Bueno,10.59973067942789,1.0,1.0,3,9
244,245,Loja,1400,Comercializadora Múgica & Asociados S.Com.,7.77,84.0,Bueno,8.767244838956094,1.0,1.0,2,4
245,246,Imbabura,1200,Familia Serra S.L.,6.49,84.0,Bueno,7.846480982906409,1.0,1.0,6,6
246,247,Orellana,1400,Inmobiliaria Calderon & Asociados S.L.N.E,8.59,84.0,Bueno,9.781157005185516,1.0,1.0,4,8
247,248,Loja,1600,Chelo Palomar Mancebo S.A.,9.36,84.0,Bueno,10.364719124595927,1.0,1.0,2,1
248,249,Imbabura,1300,Chelo Palomar Mancebo S.A.,9.16,84.0,Bueno,10.212339375218765,1.0,1.0,6,1
249,250,Zamora Chinchipe,1600,Inmobiliaria Calderon & Asociados S.L.N.E,6.95,84.0,Bueno,8.887249725547692,1.0,1.0,5,8
250,251,Zamora Chinchipe,1400,Fabián Santamaria Carlos S.L.L.,7.37,84.0,Bueno,9.15543694562,1.0,1.0,5,7
251,252,Manabí,1200,Chelo Palomar Mancebo S.A.,5.99,84.0,Bueno,7.652824223528327,1.0,1.0,3,1
252,253,Sucumbios,1300,Chelo Palomar Mancebo S.A.,5.88,84.0,Bueno,7.318807165936019,1.0,1.0,1,1
253,254,Loja,1400,Familia Serra S.L.,8.4,84.0,Bueno,10.062549998803606,1.0,1.0,2,6
254,255,El Oro,1400,Teófilo Villanueva Riquelme S.L.,6.19,84.0,Bueno,7.35218440422624,1.0,1.0,0,9
255,256,Sucumbios,1700,Inmobiliaria Calderon & Asociados S.L.N.E,5.72,84.0,Bueno,7.237778544234644,1.0,1.0,1,8
256,257,El Oro,1300,Inmobiliaria Calderon & Asociados S.L.N.E,6.87,84.0,Bueno,8.443405545655946,1.0,1.0,0,8
257,258,Loja,1500,Fabián Santamaria Carlos S.L.L.,9.42,84.0,Bueno,10.527543118343742,1.0,1.0,2,7
258,259,Zamora Chinchipe,1600,Teófilo Villanueva Riquelme S.L.,8.71,83.92,Bueno,10.612361168338785,1.0,1.0,5,9
259,260,Sucumbios,1700,Teófilo Villanueva Riquelme S.L.,7.32,83.92,Bueno,8.887761061371387,1.0,1.0,1,9
260,261,Imbabura,1200,Familia Serra S.L.,9.78,83.92,Bueno,11.401820968515974,1.0,1.0,6,6
261,262,Orellana,1200,Baquero & Asociados S.Coop.,5.92,83.92,Bueno,7.362824454929765,1.0,1.0,4,2
262,263,Imbabura,1600,Hermanos Miranda S.C.P,5.01,83.92,Bueno,6.452205651148853,1.0,1.0,6,5
263,264,Loja,1500,Hermanos Miranda S.C.P,8.17,83.92,Bueno,9.24735543410262,1.0,1.0,2,5
264,265,Orellana,1700,Familia Soto S.A.,9.79,83.92,Bueno,11.136097871369996,1.0,1.0,4,3
265,266,Loja,1500,Baquero & Asociados S.Coop.,6.53,83.92,Bueno,8.148628721191322,1.0,1.0,2,2
266,267,Zamora Chinchipe,1500,Goicoechea y Tapia S.L.,5.16,83.92,Bueno,7.130332904536252,1.0,1.0,5,0
267,268,Orellana,1600,Baquero & Asociados S.Coop.,8.29,83.92,Bueno,9.991766230792052,1.0,1.0,4,2
268,269,Sucumbios,1600,Chelo Palomar Mancebo S.A.,5.04,83.92,Bueno,7.091859044723313,1.0,1.0,1,1
269,270,Manabí,1200,Hermanos Miranda S.C.P,7.23,83.92,Bueno,8.17709158900639,1.0,1.0,3,5
270,271,Manabí,1400,Hermanos Miranda S.C.P,6.29,83.92,Bueno,8.055270335580492,1.0,1.0,3,5
271,272,Zamora Chinchipe,1500,Familia Soto S.A.,9.41,83.92,Bueno,11.318551218438712,1.0,1.0,5,3
272,273,Manabí,1400,Chelo Palomar Mancebo S.A.,6.21,83.92,Bueno,7.571383909664897,1.0,1.0,3,1
273,274,Loja,1400,Inmobiliaria Calderon & Asociados S.L.N.E,8.99,83.92,Bueno,9.913838396080493,1.0,1.0,2,8
274,275,Imbabura,1200,Teófilo Villanueva Riquelme S.L.,7.49,83.83,Bueno,8.831580766680139,1.0,1.0,6,9
275,276,Zamora Chinchipe,1500,Teófilo Villanueva Riquelme S.L.,8.25,83.83,Bueno,9.96887010775211,1.0,1.0,5,9
276,277,Loja,1600,Goicoechea y Tapia S.L.,6.65,83.83,Bueno,8.635252535262525,1.0,1.0,2,0
277,278,Zamora Chinchipe,1500,Familia Soto S.A.,7.02,83.83,Bueno,8.484225783865366,1.0,1.0,5,3
278,279,Orellana,1200,Chelo Palomar Mancebo S.A.,9.22,83.83,Bueno,10.063755935918602,1.0,1.0,4,1
279,280,Zamora Chinchipe,1600,Familia Serra S.L.,5.89,83.83,Bueno,7.309934838328344,1.0,1.0,5,6
280,281,Imbabura,1300,Hermanos Miranda S.C.P,6.12,83.83,Bueno,7.737000500656972,1.0,1.0,6,5
281,282,Orellana,1400,Teófilo Villanueva Riquelme S.L.,6.63,83.83,Bueno,8.086307897691539,1.0,1.0,4,9
282,283,Zamora Chinchipe,1700,Fabián Santamaria Carlos S.L.L.,8.93,83.83,Bueno,11.047192633745942,1.0,1.0,5,7
283,284,El Oro,1500,Familia Serra S.L.,5.94,83.83,Bueno,7.500052501674971,1.0,1.0,0,6
284,285,Manabí,1500,Inmobiliaria Calderon & Asociados S.L.N.E,5.18,83.83,Bueno,6.930097892768265,1.0,1.0,3,8
285,286,Zamora Chinchipe,1700,Familia Soto S.A.,8.61,83.83,Bueno,9.768042921597834,1.0,1.0,5,3
286,287,El Oro,1300,Familia Soto S.A.,5.79,83.83,Bueno,7.346382242565952,1.0,1.0,0,3
287,288,Imbabura,1200,Baquero & Asociados S.Coop.,7.15,83.83,Bueno,8.243111007775507,1.0,1.0,6,2
288,289,Orellana,1600,Comercializadora Múgica & Asociados S.Com.,5.3,83.83,Bueno,6.957260747260628,1.0,1.0,4,4
289,290,Loja,1500,Inmobiliaria Calderon & Asociados S.L.N.E,6.13,83.83,Bueno,7.996402172757654,1.0,1.0,2,8
290,291,El Oro,1200,Goicoechea y Tapia S.L.,8.3,83.83,Bueno,9.718163308332892,1.0,1.0,0,0
291,292,Manabí,1700,Chelo Palomar Mancebo S.A.,5.82,83.83,Bueno,7.62007868788726,1.0,1.0,3,1
292,293,Imbabura,1300,Chelo Palomar Mancebo S.A.,8.46,83.83,Bueno,9.536956623821716,1.0,1.0,6,1
293,294,El Oro,1400,Inmobiliaria Calderon & Asociados S.L.N.E,9.8,83.83,Bueno,11.656312067909418,1.0,1.0,0,8
294,295,Loja,1400,Chelo Palomar Mancebo S.A.,10.0,83.83,Bueno,11.502772275298984,1.0,1.0,2,1
295,296,Loja,1500,Familia Soto S.A.,7.38,83.75,Bueno,8.844386696003905,1.0,1.0,2,3
296,297,Loja,1400,Teófilo Villanueva Riquelme S.L.,6.94,83.75,Bueno,8.51891318892506,1.0,1.0,2,9
297,298,Zamora Chinchipe,1200,Comercializadora Múgica & Asociados S.Com.,6.81,83.75,Bueno,7.807418071625558,1.0,1.0,5,4
298,299,El Oro,1500,Familia Serra S.L.,5.63,83.75,Bueno,7.335143686073537,1.0,1.0,0,6
299,300,El Oro,1300,Chelo Palomar Mancebo S.A.,9.94,83.75,Bueno,10.738774198001279,1.0,1.0,0,1
300,301,Orellana,1300,Baquero & Asociados S.Coop.,8.02,83.75,Bueno,9.51810123809684,1.0,1.0,4,2
301,302,Zamora Chinchipe,1200,Inmobiliaria Calderon & Asociados S.L.N.E,6.3,83.75,Bueno,7.4555435469583555,1.0,1.0,5,8
302,303,Orellana,1500,Familia Soto S.A.,5.56,83.75,Bueno,7.0696365056272885,1.0,1.0,4,3
303,304,Sucumbios,1700,Baquero & Asociados S.Coop.,6.76,83.75,Bueno,8.164967089010108,1.0,1.0,1,2
304,305,Sucumbios,1600,Familia Serra S.L.,7.29,83.75,Bueno,8.955960820217392,1.0,1.0,1,6
305,306,Loja,1400,Inmobiliaria Calderon & Asociados S.L.N.E,6.26,83.75,Bueno,7.65647340055765,1.0,1.0,2,8
306,307,Manabí,1700,Familia Serra S.L.,9.17,83.75,Bueno,11.155441524377247,1.0,1.0,3,6
307,308,Sucumbios,1300,Baquero & Asociados S.Coop.,8.03,83.75,Bueno,8.93760930423437,1.0,1.0,1,2
308,309,El Oro,1200,Fabián Santamaria Carlos S.L.L.,7.83,83.75,Bueno,8.802771488167464,1.0,1.0,0,7
309,310,Orellana,1300,Familia Serra S.L.,9.72,83.75,Bueno,10.861587952472199,1.0,1.0,4,6
310,311,Orellana,1400,Goicoechea y Tapia S.L.,6.95,83.75,Bueno,8.573745112601575,1.0,1.0,4,0
311,312,Manabí,1500,Fabián Santamaria Carlos S.L.L.,5.55,83.75,Bueno,6.910546513270066,1.0,1.0,3,7
312,313,El Oro,1200,Teófilo Villanueva Riquelme S.L.,7.05,83.75,Bueno,7.948465824533402,1.0,1.0,0,9
313,314,Zamora Chinchipe,1200,Comercializadora Múgica & Asociados S.Com.,5.3,83.75,Bueno,6.577371992836944,1.0,1.0,5,4
314,315,Sucumbios,1600,Teófilo Villanueva Riquelme S.L.,6.81,83.67,Bueno,8.416181736474433,1.0,1.0,1,9
315,316,Orellana,1500,Hermanos Miranda S.C.P,6.23,83.67,Bueno,7.65758212177137,1.0,1.0,4,5
316,317,Orellana,1600,Familia Soto S.A.,5.06,83.67,Bueno,6.872067416626442,1.0,1.0,4,3
317,318,El Oro,1300,Goicoechea y Tapia S.L.,8.64,83.67,Bueno,9.799498555085366,1.0,1.0,0,0
318,319,Sucumbios,1400,Baquero & Asociados S.Coop.,5.37,83.67,Bueno,7.045675844263115,1.0,1.0,1,2
319,320,Manabí,1300,Hermanos Miranda S.C.P,5.12,83.67,Bueno,6.538430050126351,1.0,1.0,3,5
320,321,Imbabura,1700,Familia Serra S.L.,7.68,83.67,Bueno,8.99923555248663,1.0,1.0,6,6
321,322,Orellana,1500,Comercializadora Múgica & Asociados S.Com.,6.94,83.67,Bueno,8.893325702834073,1.0,1.0,4,4
322,323,Manabí,1400,Goicoechea y Tapia S.L.,9.02,83.67,Bueno,10.530775010655818,1.0,1.0,3,0
323,324,Manabí,1200,Fabián Santamaria Carlos S.L.L.,6.38,83.67,Bueno,7.302987265201999,1.0,1.0,3,7
324,325,El Oro,1400,Hermanos Miranda S.C.P,6.59,83.67,Bueno,7.999005668331671,1.0,1.0,0,5
325,326,Orellana,1500,Goicoechea y Tapia S.L.,8.08,83.67,Bueno,9.59944105803421,1.0,1.0,4,0
326,327,Loja,1600,Comercializadora Múgica & Asociados S.Com.,5.01,83.67,Bueno,7.038128492811106,1.0,1.0,2,4
327,328,Orellana,1600,Inmobiliaria Calderon & Asociados S.L.N.E,5.86,83.67,Bueno,7.9289768888624,1.0,1.0,4,8
328,329,Loja,1700,Fabián Santamaria Carlos S.L.L.,8.65,83.67,Bueno,10.468023560333224,1.0,1.0,2,7
329,330,Sucumbios,1600,Fabián Santamaria Carlos S.L.L.,5.62,83.67,Bueno,7.483048290720562,1.0,1.0,1,7
330,331,Loja,1700,Inmobiliaria Calderon & Asociados S.L.N.E,5.03,83.67,Bueno,6.55238620791873,1.0,1.0,2,8
331,332,Manabí,1300,Inmobiliaria Calderon & Asociados S.L.N.E,5.88,83.67,Bueno,7.56236967562946,1.0,1.0,3,8
332,333,Zamora Chinchipe,1500,Familia Soto S.A.,9.72,83.67,Bueno,11.233018675597437,1.0,1.0,5,3
333,334,Sucumbios,1600,Chelo Palomar Mancebo S.A.,5.46,83.67,Bueno,7.048650954143412,1.0,1.0,1,1
334,335,El Oro,1400,Inmobiliaria Calderon & Asociados S.L.N.E,7.0,83.67,Bueno,8.509574632557417,1.0,1.0,0,8
335,336,Manabí,1300,Teófilo Villanueva Riquelme S.L.,7.44,83.58,Bueno,8.840801715032024,1.0,1.0,3,9
336,337,Manabí,1200,Familia Serra S.L.,5.88,83.58,Bueno,7.197113017673796,1.0,1.0,3,6
337,338,Orellana,1500,Fabián Santamaria Carlos S.L.L.,5.61,83.58,Bueno,6.897777113787838,1.0,1.0,4,7
338,339,Loja,1600,Fabián Santamaria Carlos S.L.L.,7.55,83.58,Bueno,9.530850174767798,1.0,1.0,2,7
339,340,El Oro,1600,Teófilo Villanueva Riquelme S.L.,6.34,83.58,Bueno,7.6174325205676965,1.0,1.0,0,9
340,341,Manabí,1400,Baquero & Asociados S.Coop.,6.16,83.58,Bueno,7.848004361297202,1.0,1.0,3,2
341,342,Loja,1500,Comercializadora Múgica & Asociados S.Com.,7.0,83.58,Bueno,8.605037334671913,1.0,1.0,2,4
342,343,El Oro,1600,Comercializadora Múgica & Asociados S.Com.,9.49,83.58,Bueno,11.172181717400195,1.0,1.0,0,4
343,344,Zamora Chinchipe,1700,Familia Soto S.A.,7.5,83.58,Bueno,9.529917359425573,1.0,1.0,5,3
344,345,Orellana,1500,Inmobiliaria Calderon & Asociados S.L.N.E,6.97,83.58,Bueno,8.186915325582738,1.0,1.0,4,8
345,346,Loja,1200,Fabián Santamaria Carlos S.L.L.,5.53,83.58,Bueno,6.608914299274004,1.0,1.0,2,7
346,347,Zamora Chinchipe,1400,Inmobiliaria Calderon & Asociados S.L.N.E,9.22,83.58,Bueno,10.016974051023528,1.0,1.0,5,8
347,348,Zamora Chinchipe,1700,Teófilo Villanueva Riquelme S.L.,7.01,83.58,Bueno,8.967490454796538,1.0,1.0,5,9
348,349,Orellana,1500,Baquero & Asociados S.Coop.,7.52,83.58,Bueno,8.663846748364737,1.0,1.0,4,2
349,350,Imbabura,1400,Comercializadora Múgica & Asociados S.Com.,9.14,83.58,Bueno,10.058129853292002,1.0,1.0,6,4
350,351,Imbabura,1400,Fabián Santamaria Carlos S.L.L.,8.39,83.58,Bueno,9.951376745031348,1.0,1.0,6,7
351,352,Zamora Chinchipe,1400,Familia Serra S.L.,5.55,83.5,Bueno,7.028540071558665,1.0,1.0,5,6
352,353,Orellana,1200,Teófilo Villanueva Riquelme S.L.,5.63,83.5,Bueno,6.782681345612117,1.0,1.0,4,9
353,354,El Oro,1200,Teófilo Villanueva Riquelme S.L.,5.38,83.5,Bueno,7.033059404154897,1.0,1.0,0,9
354,355,Manabí,1300,Familia Soto S.A.,7.5,83.5,Bueno,9.291471415727328,1.0,1.0,3,3
355,356,Zamora Chinchipe,1200,Goicoechea y Tapia S.L.,5.31,83.5,Bueno,6.311461781499129,1.0,1.0,5,0
356,357,Sucumbios,1300,Fabián Santamaria Carlos S.L.L.,7.57,83.5,Bueno,8.52844528829545,1.0,1.0,1,7
357,358,Zamora Chinchipe,1200,Goicoechea y Tapia S.L.,5.74,83.5,Bueno,6.801723456984567,1.0,1.0,5,0
358,359,Manabí,1200,Baquero & Asociados S.Coop.,5.14,83.5,Bueno,6.1887593836205275,1.0,1.0,3,2
359,360,Zamora Chinchipe,1300,Hermanos Miranda S.C.P,7.28,83.5,Bueno,8.84506077495146,1.0,1.0,5,5
360,361,Orellana,1600,Comercializadora Múgica & Asociados S.Com.,9.31,83.5,Bueno,11.396100454626543,1.0,1.0,4,4
361,362,El Oro,1500,Goicoechea y Tapia S.L.,8.6,83.5,Bueno,10.46942724798242,1.0,1.0,0,0
362,363,Manabí,1300,Teófilo Villanueva Riquelme S.L.,5.43,83.5,Bueno,6.932715425493919,1.0,1.0,3,9
363,364,Sucumbios,1500,Chelo Palomar Mancebo S.A.,7.8,83.5,Bueno,9.483654651410397,1.0,1.0,1,1
364,365,Manabí,1500,Hermanos Miranda S.C.P,5.51,83.5,Bueno,7.400391304711769,1.0,1.0,3,5
365,366,Orellana,1300,Chelo Palomar Mancebo S.A.,8.23,83.5,Bueno,9.182897901361835,1.0,1.0,4,1
366,367,Orellana,1200,Familia Serra S.L.,6.54,83.5,Bueno,7.477773997841786,1.0,1.0,4,6
367,368,Zamora Chinchipe,1300,Familia Soto S.A.,8.75,83.5,Bueno,9.570938420435315,1.0,1.0,5,3
368,369,Imbabura,1200,Goicoechea y Tapia S.L.,7.59,83.5,Bueno,9.27634297639432,1.0,1.0,6,0
369,370,Zamora Chinchipe,1400,Comercializadora Múgica & Asociados S.Com.,5.77,83.5,Bueno,7.506424612069223,1.0,1.0,5,4
370,371,Imbabura,1500,Familia Soto S.A.,8.7,83.5,Bueno,10.267675383553536,1.0,1.0,6,3
371,372,Imbabura,1300,Comercializadora Múgica & Asociados S.Com.,9.11,83.5,Bueno,10.066314825116832,1.0,1.0,6,4
372,373,Orellana,1400,Hermanos Miranda S.C.P,5.57,83.5,Bueno,6.77398427993828,1.0,1.0,4,5
373,374,Orellana,1300,Chelo Palomar Mancebo S.A.,7.87,83.5,Bueno,9.423241509675671,1.0,1.0,4,1
374,375,Sucumbios,1400,Comercializadora Múgica & Asociados S.Com.,9.65,83.5,Bueno,10.824135973282944,1.0,1.0,1,4
375,376,El Oro,1200,Teófilo Villanueva Riquelme S.L.,8.25,83.42,Bueno,9.54254194356437,1.0,1.0,0,9
376,377,Sucumbios,1200,Inmobiliaria Calderon & Asociados S.L.N.E,5.74,83.42,Bueno,7.063416569407703,1.0,1.0,1,8
377,378,Loja,1400,Teófilo Villanueva Riquelme S.L.,7.64,83.42,Bueno,8.94631385748487,1.0,1.0,2,9
378,379,Orellana,1400,Familia Serra S.L.,7.15,83.42,Bueno,8.161212175976864,1.0,1.0,4,6
379,380,Sucumbios,1700,Teófilo Villanueva Riquelme S.L.,6.48,83.42,Bueno,7.919268178136667,1.0,1.0,1,9
380,381,Orellana,1700,Fabián Santamaria Carlos S.L.L.,6.42,83.42,Bueno,8.517106627657496,1.0,1.0,4,7
381,382,Sucumbios,1600,Familia Serra S.L.,7.32,83.42,Bueno,8.603149878220893,1.0,1.0,1,6
382,383,Manabí,1500,Fabián Santamaria Carlos S.L.L.,6.04,83.42,Bueno,7.69551312435244,1.0,1.0,3,7
383,384,Loja,1700,Goicoechea y Tapia S.L.,8.4,83.42,Bueno,10.258515946049519,1.0,1.0,2,0
384,385,Zamora Chinchipe,1200,Goicoechea y Tapia S.L.,9.69,83.42,Bueno,11.372235459053424,1.0,1.0,5,0
385,386,Loja,1700,Chelo Palomar Mancebo S.A.,9.12,83.42,Bueno,10.638679012681706,1.0,1.0,2,1
386,387,Manabí,1300,Familia Soto S.A.,8.8,83.42,Bueno,10.245987872644799,1.0,1.0,3,3
387,388,Manabí,1500,Familia Soto S.A.,6.89,83.42,Bueno,8.159256251918666,1.0,1.0,3,3
388,389,Sucumbios,1200,Teófilo Villanueva Riquelme S.L.,6.85,83.42,Bueno,8.0691873694219,1.0,1.0,1,9
389,390,El Oro,1700,Familia Serra S.L.,7.74,83.42,Bueno,9.860743731074837,1.0,1.0,0,6
390,391,El Oro,1500,Hermanos Miranda S.C.P,8.3,83.42,Bueno,9.9026395805848,1.0,1.0,0,5
391,392,Zamora Chinchipe,1200,Baquero & Asociados S.Coop.,5.32,83.42,Bueno,6.35857657927648,1.0,1.0,5,2
392,393,Orellana,1200,Fabián Santamaria Carlos S.L.L.,6.72,83.42,Bueno,7.794740913614576,1.0,1.0,4,7
393,394,Zamora Chinchipe,1500,Chelo Palomar Mancebo S.A.,8.09,83.42,Bueno,9.401409025376964,1.0,1.0,5,1
394,395,Imbabura,1400,Goicoechea y Tapia S.L.,9.82,83.42,Bueno,11.454447381444234,1.0,1.0,6,0
395,396,Zamora Chinchipe,1600,Chelo Palomar Mancebo S.A.,7.58,83.38,Bueno,9.249735673671113,1.0,1.0,5,1
396,397,Zamora Chinchipe,1300,Familia Soto S.A.,6.25,83.33,Bueno,7.973068410995682,1.0,1.0,5,3
397,398,El Oro,1700,Chelo Palomar Mancebo S.A.,7.63,83.33,Bueno,9.386259025925249,1.0,1.0,0,1
398,399,Orellana,1600,Goicoechea y Tapia S.L.,9.62,83.33,Bueno,11.706325343926109,1.0,1.0,4,0
399,400,El Oro,1700,Baquero & Asociados S.Coop.,8.54,83.33,Bueno,9.796320930670529,1.0,1.0,0,2
400,401,Sucumbios,1500,Hermanos Miranda S.C.P,7.55,83.33,Bueno,8.633928903399765,1.0,1.0,1,5
401,402,Manabí,1600,Inmobiliaria Calderon & Asociados S.L.N.E,8.47,83.33,Bueno,10.401345605660305,1.0,1.0,3,8
402,403,Sucumbios,1400,Teófilo Villanueva Riquelme S.L.,9.41,83.33,Bueno,11.076028727451781,1.0,1.0,1,9
403,404,El Oro,1600,Goicoechea y Tapia S.L.,9.62,83.33,Bueno,10.741793170100873,1.0,1.0,0,0
404,405,Loja,1500,Hermanos Miranda S.C.P,9.91,83.33,Bueno,11.048791730491224,1.0,1.0,2,5
405,406,El Oro,1500,Goicoechea y Tapia S.L.,6.01,83.33,Bueno,7.844850055491015,1.0,1.0,0,0
406,407,Loja,1700,Inmobiliaria Calderon & Asociados S.L.N.E,7.48,83.33,Bueno,8.762120816540135,1.0,1.0,2,8
407,408,Orellana,1600,Comercializadora Múgica & Asociados S.Com.,8.95,83.33,Bueno,10.753932820922532,1.0,1.0,4,4
408,409,El Oro,1500,Familia Serra S.L.,7.65,83.33,Bueno,9.219248126294069,1.0,1.0,0,6
409,410,Sucumbios,1700,Familia Serra S.L.,5.97,83.33,Bueno,7.629994928940421,1.0,1.0,1,6
410,411,Sucumbios,1600,Inmobiliaria Calderon & Asociados S.L.N.E,7.36,83.33,Bueno,9.174444139839693,1.0,1.0,1,8
411,412,Imbabura,1300,Inmobiliaria Calderon & Asociados S.L.N.E,8.65,83.33,Bueno,9.90411596466883,1.0,1.0,6,8
412,413,Manabí,1500,Hermanos Miranda S.C.P,8.33,83.33,Bueno,9.707495221073682,1.0,1.0,3,5
413,414,Imbabura,1400,Goicoechea y Tapia S.L.,6.22,83.33,Bueno,7.417607768028317,1.0,1.0,6,0
414,415,Sucumbios,1600,Inmobiliaria Calderon & Asociados S.L.N.E,8.68,83.33,Bueno,10.018492428606214,1.0,1.0,1,8
415,416,El Oro,1300,Familia Soto S.A.,8.24,83.33,Bueno,9.198137330983169,1.0,1.0,0,3
416,417,Zamora Chinchipe,1200,Chelo Palomar Mancebo S.A.,7.96,83.25,Bueno,9.175140376649678,1.0,1.0,5,1
417,418,Manabí,1600,Inmobiliaria Calderon & Asociados S.L.N.E,7.84,83.25,Bueno,9.79167132162103,1.0,1.0,3,8
418,419,Loja,1700,Goicoechea y Tapia S.L.,9.41,83.25,Bueno,11.02223173092005,1.0,1.0,2,0
419,420,Loja,1700,Comercializadora Múgica & Asociados S.Com.,7.49,83.25,Bueno,8.961720647514797,1.0,1.0,2,4
420,421,Sucumbios,1400,Baquero & Asociados S.Coop.,8.4,83.25,Bueno,9.401507517803358,1.0,1.0,1,2
421,422,Loja,1500,Familia Soto S.A.,9.0,83.25,Bueno,10.745402659961504,1.0,1.0,2,3
422,423,Imbabura,1600,Teófilo Villanueva Riquelme S.L.,9.87,83.25,Bueno,11.23992903962867,1.0,1.0,6,9
423,424,Imbabura,1600,Familia Soto S.A.,6.63,83.25,Bueno,8.405160361487296,1.0,1.0,6,3
424,425,Manabí,1700,Hermanos Miranda S.C.P,7.0,83.25,Bueno,9.0166717327408,1.0,1.0,3,5
425,426,Manabí,1200,Baquero & Asociados S.Coop.,7.05,83.25,Bueno,8.581567201256226,1.0,1.0,3,2
426,427,Manabí,1700,Goicoechea y Tapia S.L.,7.83,83.25,Bueno,9.455291960168486,1.0,1.0,3,0
427,428,Loja,1300,Comercializadora Múgica & Asociados S.Com.,6.83,83.25,Bueno,7.940627711973827,1.0,1.0,2,4
428,429,El Oro,1200,Familia Serra S.L.,5.34,83.25,Bueno,6.453011137542597,1.0,1.0,0,6
429,430,Manabí,1600,Fabián Santamaria Carlos S.L.L.,7.7,83.25,Bueno,8.823646081526304,1.0,1.0,3,7
430,431,Manabí,1300,Comercializadora Múgica & Asociados S.Com.,8.71,83.25,Bueno,9.751401275560259,1.0,1.0,3,4
431,432,Imbabura,1300,Fabián Santamaria Carlos S.L.L.,7.02,83.25,Bueno,8.38510684197194,1.0,1.0,6,7
432,433,Zamora Chinchipe,1300,Goicoechea y Tapia S.L.,5.39,83.25,Bueno,7.1531742508328415,1.0,1.0,5,0
433,434,Manabí,1200,Familia Serra S.L.,6.9,83.25,Bueno,7.786603835086873,1.0,1.0,3,6
434,435,Manabí,1500,Fabián Santamaria Carlos S.L.L.,5.06,83.25,Bueno,7.0434987418629,1.0,1.0,3,7
